"Larry","The","Launcher"
"172.71807409999997","103340.25","22.06"
"173.10604290000003","103340.25","22.13"
"173.4673563","103339.25","22.13"
"173.84819659999994","103339.75","22.13"
"174.22762909999994","103339.75","22.13"
"174.60912039999994","103339.75","22.13"
"175.00414620000004","103337.25","22.13"
"175.36913479999998","103338.00","22.13"
"175.7554533","103333.00","22.06"
"176.13471589999995","103336.25","22.13"
"176.50992769999993","103330.50","22.06"
"176.89266869999994","103336.50","22.13"
"177.31413269999996","103335.50","22.13"
"177.6524313","103330.00","22.06"
"178.02069240000003","103330.75","22.06"
"178.39999269999998","103327.00","22.06"
"178.79437799999994","103330.00","22.06"
"179.20410249999998","103330.50","22.13"
"179.53704659999994","103327.75","22.06"
"179.92454759999998","103325.00","22.06"
"180.30427829999996","103323.50","22.06"
"180.6825993","103327.25","22.13"
"181.05860659999996","103324.25","22.06"
"181.44046219999996","103320.50","22.06"
"181.8720191","103317.00","22.06"
"182.2143539","103318.00","22.06"
"182.5749148","103316.25","22.06"
"182.9627954","103318.00","22.06"
"183.36087829999997","103314.25","22.06"
"183.71367150000003","103312.50","22.06"
"184.102309","103315.50","22.06"
"184.48467919999996","103311.00","22.06"
"184.84921509999992","103306.25","22.06"
"185.22402269999998","103303.50","22.06"
"185.60340999999994","103304.00","22.06"
"186.01254559999995","103298.75","22.06"
"186.3670118","103299.50","22.06"
"186.74962099999993","103293.75","22.06"
"187.12104550000004","103282.25","22.06"
"187.50106700000003","103286.25","22.06"
"187.88482469999997","103281.75","22.06"
"188.2616018","103278.25","22.06"
"188.63271910000003","103275.75","22.06"
"189.0131758","103270.25","22.06"
"189.3941767","103264.00","22.06"
"189.78446369999995","103259.50","22.06"
"190.16280240000003","103260.50","22.06"
"190.53498049999996","103278.75","22.06"
"190.92444979999993","103273.50","22.06"
"191.28451359999997","103258.75","22.06"
"191.6633104","103248.25","22.06"
"192.04443879999997","103233.25","22.06"
"192.42308059999993","103227.25","22.06"
"192.82292340000004","103219.50","22.06"
"193.19294679999996","103204.25","22.06"
"193.56416009999998","103209.50","22.06"
"193.9474166","103194.00","22.06"
"194.32463840000003","103178.50","22.06"
"194.6964527","103166.75","22.06"
"195.07207729999993","103149.00","22.06"
"195.46283549999998","103123.75","22.06"
"195.83138810000003","103094.25","22.06"
"196.20891819999997","103068.25","22.06"
"196.59545830000002","103043.25","22.06"
"196.967489","103007.75","22.06"
"197.3346772","102983.25","22.06"
"197.72889939999993","102953.00","22.06"
"198.09008229999995","102907.50","22.06"
"198.47448959999997","102865.25","22.06"
"198.85408099999995","102816.75","22.06"
"199.23868919999995","102763.75","22.06"
"199.6203236","102710.25","22.06"
"200.0221113","102640.00","22.06"
"200.38282129999993","102576.50","22.06"
"200.76082999999994","102511.00","22.06"
"201.14566919999993","102434.25","22.00"
"201.5244765","102350.00","22.06"
"201.89430879999998","102261.50","22.06"
"202.27381660000003","102159.25","22.06"
"202.65968969999994","102054.50","22.06"
"203.04227519999995","101984.50","22.06"
"203.41107339999996","101911.25","22.06"
"203.78687389999993","101843.00","22.06"
"204.16986969999994","101760.00","22.06"
"204.55384689999994","101680.00","22.00"
"204.9313456","101601.00","22.06"
"205.31456689999993","101533.50","22.06"
"205.7028193","101467.50","22.06"
"206.07452790000002","101385.75","22.06"
"206.44824289999997","101303.25","22.06"
"206.84824989999993","101206.50","22.00"
"207.22462399999995","101070.00","22.00"
"207.59495489999995","100978.50","22.00"
"207.97341699999993","100917.25","22.06"
"208.34836489999998","100881.50","22.06"
"208.73460749999992","100840.00","22.06"
"209.12462099999993","100857.50","22.00"
"209.4951099","100888.25","22.00"
"209.86277859999996","100919.00","22.00"
"210.24268010000003","100941.25","22.00"
"210.61940219999997","100957.75","22.00"
"211.00568499999997","100971.25","22.00"
"211.38316469999995","100982.25","22.00"
"211.75309049999998","101001.00","22.00"
"212.13558909999995","101010.25","22.00"
"212.51956259999997","101023.50","22.00"
"212.94936329999996","101032.25","22.00"
"213.2809876","101042.75","22.00"
"213.65406169999994","101049.75","22.00"
"214.0352679","101057.00","22.00"
"214.42315589999998","101069.00","22.00"
"214.79451770000003","101070.50","22.00"
"215.1843268","101081.00","22.00"
"215.57273899999996","101094.75","22.00"
